acceleration;ThresholdUP;max;ThresholdDown;min;bufferTempo;minimumAmplitude;currentAmplitude;nbCycle;freq-1.4989686884981346;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.4795731424477478;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.6357346690766188;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
0.3226219323496907;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.4213982577552564;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.4023971566156797;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.4797625292640408;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.5165264672592378;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
0.3226219323496907;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.4987753838622855;3.0E-9;3.0E-9;3.0E-9;3.0E-9;1.0;18.0;0.0;0.0;0.0;
-1.4795751013575258;-0.07011985498078399;3.0E-9;-1.3322772986348956;-1.4023971566156797;1.0;18.0;1.4023971596156797;0.0;0.0;
-1.518543826815924;-0.07106991003776282;3.0E-9;-1.3503283447174936;-1.4213982577552564;1.0;18.0;1.4213982607552564;0.0;0.0;
-1.5361074823063612;-0.0739786542723874;3.0E-9;-1.4055944851753606;-1.4795731424477478;1.0;18.0;1.4795731454477479;0.0;0.0;
0.3226219323496907;-0.0739787522178763;3.0E-9;-1.4055963461396495;-1.4795751013575258;1.0;18.0;1.4795751043575258;0.0;0.0;
-1.4797644881738188;-0.0739787522178763;3.0E-9;-1.4055963461396495;-1.4795751013575258;1.0;18.0;1.4795751043575258;0.0;0.0;
-1.4020203418928716;-0.07398812361320205;3.0E-9;-1.4057744026508388;-1.4797625292640408;1.0;18.0;1.4797625322640409;0.0;0.0;
-1.5765195301432329;-0.07398812361320205;3.0E-9;-1.4057744026508388;-1.4797625292640408;1.0;18.0;1.4797625322640409;0.0;0.0;
-1.4601854320364733;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
-1.4793857145412328;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
-1.420834015125933;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
-1.382056635393606;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
0.3226219323496907;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
0.3226219323496907;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
-1.5181846422811176;-0.07398822155869095;3.0E-9;-1.4057762636151279;-1.4797644881738188;1.0;18.0;1.4797644911738188;0.0;0.0;
-1.5763536502442754;-0.07493876634311428;3.0E-9;-1.4238366145191712;-1.4987753838622855;1.0;18.0;1.4987753868622855;0.0;0.0;
-1.5373947193347672;-0.07494843157490673;3.0E-9;-1.4240202539232278;-1.4989686884981346;1.0;18.0;1.4989686914981346;0.0;0.0;
-1.7512433655858906;-0.0758263205129619;3.0E-9;-1.4407001437462759;-1.5165264672592378;1.0;18.0;1.5165264702592378;0.0;0.0;
0.3226219323496907;-0.07590922926405588;3.0E-9;-1.4422754100170616;-1.5181846422811176;1.0;18.0;1.5181846452811176;0.0;0.0;
-2.936817404560883;-0.07590922926405588;3.0E-9;-1.4422754100170616;-1.5181846422811176;1.0;18.0;1.5181846452811176;0.0;0.0;
-3.0149755848504203;-0.0759271884907962;3.0E-9;-1.4426166353251277;-1.518543826815924;1.0;18.0;1.518543829815924;0.0;0.0;
-3.014403506581985;-0.07680537126531807;3.0E-9;-1.459302108041043;-1.5361074823063612;1.0;18.0;1.5361074853063612;0.0;0.0;
-2.97247377787282;-0.07686973311673836;3.0E-9;-1.460524983218029;-1.5373947193347672;1.0;18.0;1.5373947223347673;0.0;0.0;
0.3226219323496907;-0.07881767966221379;3.0E-9;-1.4975359675820616;-1.5763536502442754;1.0;18.0;1.5763536532442755;0.0;0.0;
-2.3726094137189824;-0.07881767966221379;3.0E-9;-1.4975359675820616;-1.5763536502442754;1.0;18.0;1.5763536532442755;0.0;0.0;
-2.3138565740287214;-0.07882597365716165;3.0E-9;-1.4976935534860711;-1.5765195301432329;1.0;18.0;1.576519533143233;0.0;0.0;
-2.235126315470749;-0.08178673060383095;3.0E-9;-1.5539479354727879;-1.6357346690766188;1.0;18.0;1.6357346720766188;0.0;0.0;
-2.2934690389719763;-0.08756216542929454;3.0E-9;-1.663681197156596;-1.7512433655858906;1.0;18.0;1.7512433685858906;0.0;0.0;
-2.5846771811421267;-0.11175631292353744;3.0E-9;-2.1233699995472115;-2.235126315470749;1.0;18.0;2.2351263184707486;0.0;0.0;
-2.7010054025195522;-0.1146734490985988;3.0E-9;-2.1787955868733775;-2.2934690389719763;1.0;18.0;2.293469041971976;0.0;0.0;
-2.934245677001506;-0.11569282585143606;3.0E-9;-2.1981637451772853;-2.3138565740287214;1.0;18.0;2.313856577028721;0.0;0.0;
-3.0119976589215653;-0.11863046783594912;3.0E-9;-2.2539789428830335;-2.3726094137189824;1.0;18.0;2.372609416718982;0.0;0.0;
-2.93387669791781;-0.12923385620710634;3.0E-9;-2.4554433219350202;-2.5846771811421267;1.0;18.0;2.5846771841421265;0.0;0.0;
-2.8760923403165726;-0.1350502672759776;3.0E-9;-2.5659551322435745;-2.7010054025195522;1.0;18.0;2.701005405519552;0.0;0.0;
-2.64572616954524;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
-2.685848846089399;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
-2.6109846802484067;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
-2.4182438970334195;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
-2.1093897450844135;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
-1.8469162286214156;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
0.3226219323496907;-0.14380461416582863;3.0E-9;-2.732287723150744;-2.8760923403165726;1.0;18.0;2.8760923433165724;0.0;0.0;
-1.2180585825919878;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.1025035797579588;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.909395776369053;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.871006964818202;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.07686642631133815;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.6209448576933696;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.21537133565540967;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.2171943611640077;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.5759756369568242;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.10934816975956721;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.30935454213973396;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.3740015517486022;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.7729200165030774;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-2.5179942295170648;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-2.4576361854466717;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-2.0171934334718533;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.7496054871717046;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.6740712975733785;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-2.37602362570942;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-2.58945236122262;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-2.044427022697476;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.947111655918295;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.4802954293369164;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.6134669721654792;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.3226219323496907;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.497232864595049;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.7500757021316846;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.5765116945041209;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.616089717516736;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.3226219323496907;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.1502805237877687;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.8204452105060241;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.5866093508382991;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.6258771620605575;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.3226219323496907;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.0327650498583574;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.8968538545240302;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.993792406580403;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.3226219323496907;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.3226219323496907;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.2466293673877045;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.9559658787490971;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-0.6261423189260206;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.1101304225067183;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.5760565233901933;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.3433706969886727;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.3639280297639311;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.4806546138717227;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.6154373239474034;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.1692561591002313;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.2662123413446063;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.441837975866093;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
0.3226219323496907;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
-1.2666224575336402;0.16268621871637756;0.3226219323496907;-2.7161566266832593;-2.8760923403165726;1.0;18.0;3.198714272666263;0.0;0.0;
