acceleration;ThresholdUP;max;ThresholdDown;min;bufferTempo;minimumAmplitude;currentAmplitude;nbCycle;freq;MappedFreq;currentFreq0.3341684981877064;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.25679724881001115;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.25546566436662577;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.3309195386640545;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.40884131830262704;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.21402903356708378;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.17680004983132686;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.23549804004780409;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
0.2930930108327487;0.15028004235662784;0.17680004983132686;0.02652000747469903;0.0;1.0;18.0;0.17680004983132686;0.0;0.0;0.0;0.0;
0.15775585267663467;0.1819246785320212;0.21402903356708378;0.032104355035062565;0.0;1.0;18.0;0.21402903356708378;0.0;0.0;0.0;0.0;
0.19596507196008264;0.1819246785320212;0.21402903356708378;0.032104355035062565;0.0;1.0;18.0;0.21402903356708378;0.0;0.0;0.0;0.0;
0.21610445290719554;0.1819246785320212;0.21402903356708378;0.032104355035062565;0.0;1.0;18.0;0.21402903356708378;0.0;0.0;0.0;0.0;
0.35165058697738244;0.1836887849711162;0.21610445290719554;0.03241566793607933;0.0;1.0;18.0;0.21610445290719554;0.0;0.0;0.0;0.0;
0.256424351906759;0.20017333404063348;0.23549804004780409;0.03532470600717061;0.0;1.0;18.0;0.23549804004780409;0.0;0.0;0.0;0.0;
0.2552743186405547;0.2171458147116319;0.25546566436662577;0.03831984965499386;0.0;1.0;18.0;0.25546566436662577;0.0;0.0;0.0;0.0;
0.31362683669067154;0.2171458147116319;0.25546566436662577;0.03831984965499386;0.0;1.0;18.0;0.25546566436662577;0.0;0.0;0.0;0.0;
0.3535660031478709;0.21796069912074514;0.256424351906759;0.038463652786013845;0.0;1.0;18.0;0.256424351906759;0.0;0.0;0.0;0.0;
0.3727604089232964;0.21827766148850947;0.25679724881001115;0.038519587321501673;0.0;1.0;18.0;0.25679724881001115;0.0;0.0;0.0;0.0;
0.3917673867922069;0.2491290592078364;0.2930930108327487;0.043963951624912304;0.0;1.0;18.0;0.2930930108327487;0.0;0.0;0.0;0.0;
0.2550849318242617;0.26658281118707083;0.31362683669067154;0.04704402550360073;0.0;1.0;18.0;0.31362683669067154;0.0;0.0;0.0;0.0;
