acceleration;ThresholdUP;max;ThresholdDown;min;bufferTempo;minimumAmplitude;currentAmplitude;nbCycle;freq;MappedFreq;currentFreq0.054640792538595793;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-1.0513997582561871;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-0.8373186291736548;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-0.9941718076451606;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-1.226123593698845;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-1.2848783922988836;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-1.3053887112394706;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-0.9491270327871604;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-1.0124545397151246;0.0015;0.0015;0.0015;0.0015;1.0;18.0;0.0;0.0;0.0;0.0;0.0;
-1.1496894838537253;-0.1243227943760482;0.0015;-0.7114958347976066;-0.8373186291736548;1.0;18.0;0.8388186291736548;0.0;0.0;0.0;0.0;
-1.2278045681281466;-0.14109405491807403;0.0015;-0.8065329778690864;-0.9491270327871604;1.0;18.0;0.9506270327871603;0.0;0.0;0.0;0.0;
-1.1120249181018207;-0.14785077114677406;0.0015;-0.8448210364983865;-0.9941718076451606;1.0;18.0;0.9956718076451605;0.0;0.0;0.0;0.0;
-1.266398437773515;-0.15059318095726867;0.0015;-0.8603613587578559;-1.0124545397151246;1.0;18.0;1.0139545397151246;0.0;0.0;0.0;0.0;
-1.2473914599046043;-0.15643496373842808;0.0015;-0.8934647945177591;-1.0513997582561871;1.0;18.0;1.0528997582561872;0.0;0.0;0.0;0.0;
-1.305345615224355;-0.1655287377152731;0.0015;-0.9449961803865476;-1.1120249181018207;1.0;18.0;1.1135249181018207;0.0;0.0;0.0;0.0;
-1.3631123426375908;-0.1711784225780588;0.0015;-0.9770110612756665;-1.1496894838537253;1.0;18.0;1.1511894838537253;0.0;0.0;0.0;0.0;
-1.5573976040295925;-0.18264353905482675;0.0015;-1.0419800546440183;-1.226123593698845;1.0;18.0;1.227623593698845;0.0;0.0;0.0;0.0;
-1.4216660009626687;-0.182895685219222;0.0015;-1.0434088829089245;-1.2278045681281466;1.0;18.0;1.2293045681281467;0.0;0.0;0.0;0.0;
-1.3243427985443756;-0.18583371898569065;0.0015;-1.0600577409189136;-1.2473914599046043;1.0;18.0;1.2488914599046044;0.0;0.0;0.0;0.0;
-1.3270020496115904;-0.18868476566602724;0.0015;-1.0762136721074878;-1.266398437773515;1.0;18.0;1.267898437773515;0.0;0.0;0.0;0.0;
-1.460826072147138;-0.19145675884483254;0.0015;-1.0919216334540511;-1.2848783922988836;1.0;18.0;1.2863783922988836;0.0;0.0;0.0;0.0;
-1.4214746552365978;-0.19452684228365325;0.0015;-1.1093187729407017;-1.305345615224355;1.0;18.0;1.306845615224355;0.0;0.0;0.0;0.0;
-1.4216542475040008;-0.1945333066859206;0.0015;-1.10935540455355;-1.3053887112394706;1.0;18.0;1.3068887112394707;0.0;0.0;0.0;0.0;
-1.3444743438523765;-0.19737641978165635;0.0015;-1.1254663787627193;-1.3243427985443756;1.0;18.0;1.3258427985443757;0.0;0.0;0.0;0.0;
-1.402653146364424;-0.19777530744173857;0.0015;-1.1277267421698518;-1.3270020496115904;1.0;18.0;1.3285020496115905;0.0;0.0;0.0;0.0;
-1.5186241421168214;-0.20039615157785648;0.0015;-1.14257819227452;-1.3444743438523765;1.0;18.0;1.3459743438523766;0.0;0.0;0.0;0.0;
-1.5182532041233472;-0.20319185139563864;0.0015;-1.1584204912419522;-1.3631123426375908;1.0;18.0;1.364612342637591;0.0;0.0;0.0;0.0;
-1.4986702301664458;-0.20912297195466362;0.0015;-1.1920301744097603;-1.402653146364424;1.0;18.0;1.4041531463644241;0.0;0.0;0.0;0.0;
-1.4597112992569374;-0.21194619828548966;0.0015;-1.2080284569511082;-1.4214746552365978;1.0;18.0;1.4229746552365978;0.0;0.0;0.0;0.0;
-1.5566537691328661;-0.21197313712560012;0.0015;-1.2081811103784008;-1.4216542475040008;1.0;18.0;1.4231542475040009;0.0;0.0;0.0;0.0;
-1.3053142726679072;-0.21197490014440032;0.0015;-1.2081911008182684;-1.4216660009626687;1.0;18.0;1.4231660009626688;0.0;0.0;0.0;0.0;
-1.6059140266937633;-0.21197490014440032;0.0015;-1.2081911008182684;-1.4216660009626687;1.0;18.0;1.4231660009626688;0.0;0.0;0.0;0.0;
